1.222784077108236278e-01,1.155080138501861226e-01,1.905484604811017446e-01,1.488010936502609516e-01,4.077426840525243956e-01,1.041154533131094795e-01,1.099955384825552496e-01,3.443200901916874113e-01,2.385146781937929131e-02,2.987114003762628700e-01,1.000000000000000444e+00,2.922545118428561128e-01,1.742070580824881254e-01,3.825215305812016547e-02,1.691369439578215006e-01,5.627731105497187081e-02,-8.775447763912275212e-02,-3.745920564776528128e-02,1.674923134550294623e-01,2.070199683237927968e-01,6.394597807356439123e-02,1.348947490529637527e-01,1.422834590554426515e-01,1.264465921053749553e-01,-2.875645098719757653e-02,3.484168600358983348e-01,2.308348799081750558e-01,1.959305305529077668e-01,1.966056775615685481e-01,2.622506850968518433e-01,4.381020996724973582e-01,8.526337442523854171e-02
1.313979244383849665e-01,3.584436291395093344e-02,1.376138061952322800e-01,1.652929091649821824e-01,1.698784377407584201e-01,1.975303335723943010e-01,1.601125178171168839e-01,2.679223380844568125e-01,5.462894927540035139e-02,1.893070088339197377e-01,2.922545118428561128e-01,1.000000000000000000e+00,2.176975573496510719e-01,1.300709760781927904e-01,2.566541628106555617e-01,1.799243558632782625e-01,-2.888915725500624393e-02,3.047853598294623240e-02,1.753907763948378828e-01,2.466817142274609354e-01,1.917433243094089079e-01,1.982812813730359114e-01,1.653163253827464318e-01,2.132288481522371937e-01,-3.183812785911858956e-02,2.335507148328025973e-01,1.603215693562382305e-01,1.078307659948090219e-01,2.143815684265436006e-01,2.300188091895840614e-01,1.999355524120263183e-01,1.387178148895137353e-01
1.752814270772431182e-01,6.174853818184672383e-02,2.377165528253234461e-01,1.908025432728716053e-01,7.020136110131239282e-02,1.449186680154966322e-01,2.173493552541952978e-01,1.557870168804861288e-01,1.167347019242863937e-01,1.555920058171498810e-01,1.742070580824881254e-01,2.176975573496510719e-01,1.000000000000000444e+00,1.063557448513394177e-02,2.650605736964153358e-01,1.158686190459624898e-01,1.464994084524494089e-01,9.971498831190413192e-02,2.258602982210749510e-01,2.043717323165557542e-01,2.423843522195915923e-01,1.723587249328359106e-01,3.054970981310045630e-01,2.526307616884696516e-01,-1.120344552682114581e-01,8.181596241082569887e-02,1.269748562606554387e-01,4.923181135273292652e-02,1.754372703241441900e-01,1.757497672197121386e-01,4.689442135076475615e-02,9.372766246534404433e-02
9.803163381265796866e-03,2.683453184115295875e-01,5.442099988172349745e-02,1.391794925757732782e-01,1.135177278084181091e-01,2.328395113120702575e-01,1.134352846805535275e-01,1.275712108144426149e-01,5.699064752445384685e-02,1.588154075213736305e-01,3.825215305812016547e-02,1.300709760781927904e-01,1.063557448513394177e-02,1.000000000000000444e+00,1.568818477866587291e-01,7.576413512657181881e-02,-1.954750496458228237e-02,9.360169957607192281e-02,2.156161859380682499e-01,1.127587152945381116e-01,8.352087771448832298e-02,1.101559438331169427e-01,1.714204937816719287e-01,6.557908623311900498e-02,4.435831671356710304e-02,1.283321371768742503e-01,1.380678325538359785e-01,5.730987530425593612e-02,1.257802427649133969e-01,9.823508555864166047e-02,1.324074444493577585e-01,8.071907617401002932e-02
2.041125811484658520e-02,2.249606950903924318e-01,2.691062994092051630e-01,2.252122958130721164e-01,2.886743196961914504e-01,5.531434504488597081e-01,1.660345540762929173e-01,1.716644285525930624e-01,-1.384010204150555590e-03,2.109945405408689134e-01,1.691369439578215006e-01,2.566541628106555617e-01,2.650605736964153358e-01,1.568818477866587291e-01,1.000000000000000222e+00,1.573979560607036421e-01,1.344042134863376314e-01,1.357713130423765235e-01,3.436210401272426496e-01,2.856364424121309864e-01,3.441601540193195419e-01,1.766175962945798483e-01,2.389618592267604424e-01,3.020428649960347212e-01,6.888382010719114323e-02,3.748340263564707842e-01,2.809866672756850536e-01,1.254399623687342258e-01,3.259251015801513107e-01,2.877430789800627942e-01,1.782576517670351468e-01,3.246034402449586853e-01
1.750576770002791605e-01,4.066419928686787477e-02,1.638271804683801847e-01,2.089360385080036298e-01,1.015986911096948275e-01,1.801424687416276482e-01,2.850497180844891454e-01,8.309868989946221640e-02,8.187296821882071585e-02,7.487766950896369844e-02,5.627731105497187081e-02,1.799243558632782625e-01,1.158686190459624898e-01,7.576413512657181881e-02,1.573979560607036421e-01,1.000000000000000444e+00,1.804845014437971851e-01,1.301368098026554621e-01,1.682869741924040430e-01,1.761936567820621691e-01,1.415622079348536899e-01,2.690348326140678537e-01,2.579215310253868410e-01,1.547376008054630048e-01,2.244511515146804248e-01,1.104016217729563709e-01,6.812454343134634327e-02,1.827135755057378297e-01,1.891081095185764560e-01,1.885398049844980162e-01,8.059061229078622046e-02,2.373433752903826022e-01
4.205514107896622666e-02,-3.929507375701687955e-02,1.214837228628065785e-01,2.740178653974939538e-01,-3.780792289554781721e-02,2.279704743374556530e-01,1.000011622366012154e-01,-1.741244738910965179e-02,9.546629055598960384e-03,3.611897656513715638e-02,-8.775447763912275212e-02,-2.888915725500624393e-02,1.464994084524494089e-01,-1.954750496458228237e-02,1.344042134863376314e-01,1.804845014437971851e-01,9.999999999999997780e-01,3.444725003048071388e-01,2.027135487299835115e-01,4.304508748786579908e-02,1.310613134553611503e-01,-4.898265352155078273e-04,3.218181247753711949e-01,2.782589774509627301e-01,5.711780375290807787e-02,-3.497305020412044829e-02,-1.280336063291726695e-02,8.571424629776112913e-02,1.098630000760719982e-01,4.771941355884397329e-02,2.001635681707532657e-02,1.419194923095994376e-01
3.002816242892750523e-02,1.458629945854802296e-02,1.200339232327016920e-03,3.395320762642377033e-01,1.824770765046990206e-02,2.397555011341730435e-01,1.088446214263092127e-01,6.511684421515905735e-03,2.579266498857977347e-02,1.568382009147790690e-01,-3.745920564776528128e-02,3.047853598294623240e-02,9.971498831190413192e-02,9.360169957607192281e-02,1.357713130423765235e-01,1.301368098026554621e-01,3.444725003048071388e-01,1.000000000000000444e+00,3.329324809304182176e-01,3.424147913898718115e-02,2.698650864094483959e-01,7.602901813648850482e-02,4.012083982583620756e-01,3.075707112716421499e-01,2.487595476647243981e-02,1.194229898071567930e-02,-1.067394167861714649e-01,-5.661210810239191565e-03,2.272569324235761828e-02,6.649694141545991338e-03,2.118910746111416291e-02,2.807744533653442343e-01
-4.733114918095188833e-02,1.849772103695981051e-01,1.301559953042568107e-01,5.103632929504000604e-01,1.022767367034598529e-01,3.088614418671210560e-01,1.340560606149468481e-01,2.137276029934836452e-01,8.498982770073429047e-03,3.909388412174881200e-01,1.674923134550294623e-01,1.753907763948378828e-01,2.258602982210749510e-01,2.156161859380682499e-01,3.436210401272426496e-01,1.682869741924040430e-01,2.027135487299835115e-01,3.329324809304182176e-01,1.000000000000000444e+00,2.309998725310958845e-01,2.748052817759130684e-01,1.550717953111429293e-01,3.284882544456331210e-01,2.970214861794552852e-01,-2.630624358863041523e-03,1.803872092029292218e-01,1.189078806646666209e-01,1.221495290720448629e-01,1.317328979307505199e-01,7.117672496788518544e-02,1.219661688685032830e-01,2.095742999141949614e-01
7.883719687161994116e-02,1.207351930266273021e-01,2.909055497027663861e-01,1.671148112304640110e-01,2.075454089397700541e-01,2.298337655919774347e-01,2.087063450547553267e-01,2.216618952060074033e-01,4.312019941326358102e-02,2.245004619664354162e-01,2.070199683237927968e-01,2.466817142274609354e-01,2.043717323165557542e-01,1.127587152945381116e-01,2.856364424121309864e-01,1.761936567820621691e-01,4.304508748786579908e-02,3.424147913898718115e-02,2.309998725310958845e-01,1.000000000000000888e+00,1.484765648530966264e-01,3.136315594730594292e-01,1.394686331716684380e-01,1.710718086495191248e-01,1.917942365769438884e-01,3.045603034700383738e-01,4.396209748885097079e-01,2.261584102614435376e-01,4.383330552515940504e-01,2.911869986019344214e-01,1.761281744897362778e-01,1.517000558007554623e-01
-8.316205309360894665e-03,1.754819778493956206e-01,1.488568128680140545e-01,3.217580470030348971e-01,3.695131350958424932e-02,2.991600255730301194e-01,1.705975468005550000e-01,1.510719996060921333e-01,7.123372752063217295e-02,1.768483281798580720e-01,6.394597807356439123e-02,1.917433243094089079e-01,2.423843522195915923e-01,8.352087771448832298e-02,3.441601540193195419e-01,1.415622079348536899e-01,1.310613134553611503e-01,2.698650864094483959e-01,2.748052817759130684e-01,1.484765648530966264e-01,1.000000000000000222e+00,6.583262535759473177e-01,2.893462354311906459e-01,3.220046884418117927e-01,-4.789039359599653323e-02,1.101861053702125476e-01,7.221925777528320767e-02,3.629312222733868665e-02,1.964120400677025202e-01,1.435756326736313815e-01,1.226792110472083863e-01,1.696625671049729611e-01
1.118966138207369843e-01,2.757160589176081977e-01,2.333263592707832679e-01,2.006561098356806905e-01,1.379157460701884441e-01,2.289185059203480976e-01,2.591432205183834547e-01,1.537068091037915862e-01,1.447137934097104117e-01,1.266818351708360602e-01,1.348947490529637527e-01,1.982812813730359114e-01,1.723587249328359106e-01,1.101559438331169427e-01,1.766175962945798483e-01,2.690348326140678537e-01,-4.898265352155078273e-04,7.602901813648850482e-02,1.550717953111429293e-01,3.136315594730594292e-01,6.583262535759473177e-01,1.000000000000000444e+00,2.247615295147980530e-01,1.931472739619931878e-01,6.841592473596205815e-02,1.697833203163174876e-01,2.341801696430233504e-01,1.792000590616285860e-01,3.859291076911685603e-01,1.907898601000715677e-01,1.771542593924080866e-01,2.095871721313478375e-01
2.999393372720467188e-02,1.747703950499886194e-01,1.351600850464832471e-01,3.554277211484434540e-01,9.566544921438968618e-02,3.451032520748624766e-01,2.690397124864811196e-01,2.536208464365190540e-01,8.829929766521277257e-02,1.886122192995485780e-01,1.422834590554426515e-01,1.653163253827464318e-01,3.054970981310045630e-01,1.714204937816719287e-01,2.389618592267604424e-01,2.579215310253868410e-01,3.218181247753711949e-01,4.012083982583620756e-01,3.284882544456331210e-01,1.394686331716684380e-01,2.893462354311906459e-01,2.247615295147980530e-01,1.000000000000000666e+00,3.350373938282646957e-01,3.135759910539884232e-02,1.093763055114901905e-01,5.403479634120179897e-02,1.088861613631108421e-01,1.901194584732969761e-01,1.998796269297146155e-01,2.017570964082872620e-01,2.697892455548456248e-01
5.247129442830260337e-02,1.004135072975545773e-01,1.184579874180296255e-01,2.739851988336211575e-01,8.109045215593024825e-02,3.608976927160947867e-01,2.042664690140319483e-01,1.341599914154414375e-01,6.406027456193179315e-02,2.265683616708286108e-01,1.264465921053749553e-01,2.132288481522371937e-01,2.526307616884696516e-01,6.557908623311900498e-02,3.020428649960347212e-01,1.547376008054630048e-01,2.782589774509627301e-01,3.075707112716421499e-01,2.970214861794552852e-01,1.710718086495191248e-01,3.220046884418117927e-01,1.931472739619931878e-01,3.350373938282646957e-01,1.000000000000000222e+00,6.063007081446347007e-02,1.207191164320522148e-01,1.341456448725031891e-01,1.391268188275935902e-01,2.362457030415637538e-01,2.820923956320053883e-01,1.714366431889785547e-01,2.743283399528457789e-01
6.377534910292706472e-02,1.456953904310707981e-02,2.836900840354387998e-02,-3.945423887516208428e-02,6.404529616815006487e-02,1.319252229809531329e-01,1.674652044950928065e-01,3.054129598776651050e-02,-1.546117012691742773e-02,9.900612221153123199e-03,-2.875645098719757653e-02,-3.183812785911858956e-02,-1.120344552682114581e-01,4.435831671356710304e-02,6.888382010719114323e-02,2.244511515146804248e-01,5.711780375290807787e-02,2.487595476647243981e-02,-2.630624358863041523e-03,1.917942365769438884e-01,-4.789039359599653323e-02,6.841592473596205815e-02,3.135759910539884232e-02,6.063007081446347007e-02,1.000000000000000666e+00,4.650827282581843081e-03,2.169617484597775176e-02,1.420953536267964834e-01,1.531589055301782742e-01,1.160146601735657368e-01,8.669929567517117852e-02,1.951103839295703635e-02
1.050691474438391337e-01,1.373293933375957510e-01,2.076732706784442661e-01,1.960499855889323295e-01,6.847691984708101920e-01,2.423650902361222659e-01,1.668177778145623624e-01,3.600340851944659470e-01,5.537229157937359481e-02,3.914783881582426517e-01,3.484168600358983348e-01,2.335507148328025973e-01,8.181596241082569887e-02,1.283321371768742503e-01,3.748340263564707842e-01,1.104016217729563709e-01,-3.497305020412044829e-02,1.194229898071567930e-02,1.803872092029292218e-01,3.045603034700383738e-01,1.101861053702125476e-01,1.697833203163174876e-01,1.093763055114901905e-01,1.207191164320522148e-01,4.650827282581843081e-03,1.000000000000000444e+00,4.630144853748897615e-01,3.356215362577897876e-01,3.298521433021908700e-01,3.433290942190591055e-01,3.627024244524094665e-01,1.333270518597434451e-01
1.042151838743955033e-01,1.800552444940560770e-01,2.830993764437258475e-01,1.153689214480791009e-01,3.972575778301005167e-01,2.378942733989273528e-01,1.626418988293137358e-01,1.174464465601275931e-01,1.399826580020606115e-01,2.285208227962242100e-01,2.308348799081750558e-01,1.603215693562382305e-01,1.269748562606554387e-01,1.380678325538359785e-01,2.809866672756850536e-01,6.812454343134634327e-02,-1.280336063291726695e-02,-1.067394167861714649e-01,1.189078806646666209e-01,4.396209748885097079e-01,7.221925777528320767e-02,2.341801696430233504e-01,5.403479634120179897e-02,1.341456448725031891e-01,2.169617484597775176e-02,4.630144853748897615e-01,1.000000000000000666e+00,3.152431591391058885e-01,4.808245963138213508e-01,2.851042724508732196e-01,1.910417851671378231e-01,1.205533946531791717e-01
1.244937997000252206e-01,8.447519826380549268e-02,2.209451280115036220e-01,1.255888853504823766e-01,2.770661612637622118e-01,1.545833620317546564e-01,2.172959573629087426e-01,5.623557143411812842e-02,1.341207642470985950e-02,1.512884158953329283e-01,1.959305305529077668e-01,1.078307659948090219e-01,4.923181135273292652e-02,5.730987530425593612e-02,1.254399623687342258e-01,1.827135755057378297e-01,8.571424629776112913e-02,-5.661210810239191565e-03,1.221495290720448629e-01,2.261584102614435376e-01,3.629312222733868665e-02,1.792000590616285860e-01,1.088861613631108421e-01,1.391268188275935902e-01,1.420953536267964834e-01,3.356215362577897876e-01,3.152431591391058885e-01,1.000000000000000444e+00,3.610338696869292985e-01,2.003182899384381987e-01,1.948277471043668163e-01,1.447562577318576293e-01
9.602335132255768180e-02,1.353350039072130917e-01,4.114624738685893623e-01,1.598554266579318150e-01,2.802333330088073171e-01,2.526245929612893071e-01,1.994558046881874103e-01,1.439431147097042785e-01,1.354603260308196444e-01,1.200678433527522793e-01,1.966056775615685481e-01,2.143815684265436006e-01,1.754372703241441900e-01,1.257802427649133969e-01,3.259251015801513107e-01,1.891081095185764560e-01,1.098630000760719982e-01,2.272569324235761828e-02,1.317328979307505199e-01,4.383330552515940504e-01,1.964120400677025202e-01,3.859291076911685603e-01,1.901194584732969761e-01,2.362457030415637538e-01,1.531589055301782742e-01,3.298521433021908700e-01,4.808245963138213508e-01,3.610338696869292985e-01,1.000000000000000444e+00,2.303784463752461820e-01,2.172067075837212091e-01,2.331832798199969803e-01
2.939937780865602979e-01,1.528144959628815469e-01,1.557841821022690199e-01,1.621724147834837093e-01,3.622610584501261277e-01,2.199810268250737555e-01,2.914662980221054411e-01,3.365133912299727026e-01,1.036176235827535597e-01,1.745057727281277837e-01,2.622506850968518433e-01,2.300188091895840614e-01,1.757497672197121386e-01,9.823508555864166047e-02,2.877430789800627942e-01,1.885398049844980162e-01,4.771941355884397329e-02,6.649694141545991338e-03,7.117672496788518544e-02,2.911869986019344214e-01,1.435756326736313815e-01,1.907898601000715677e-01,1.998796269297146155e-01,2.820923956320053883e-01,1.160146601735657368e-01,3.433290942190591055e-01,2.851042724508732196e-01,2.003182899384381987e-01,2.303784463752461820e-01,1.000000000000000444e+00,2.468570483450459041e-01,1.149338620447963311e-01
1.140274416256000789e-01,7.380280681162580680e-02,1.233973680112601112e-01,8.934717205106997018e-02,4.072604916190389890e-01,1.584712678872030045e-01,1.052842932520103442e-01,5.050282712434972510e-01,9.259895823801772563e-02,3.500729806480804007e-01,4.381020996724973582e-01,1.999355524120263183e-01,4.689442135076475615e-02,1.324074444493577585e-01,1.782576517670351468e-01,8.059061229078622046e-02,2.001635681707532657e-02,2.118910746111416291e-02,1.219661688685032830e-01,1.761281744897362778e-01,1.226792110472083863e-01,1.771542593924080866e-01,2.017570964082872620e-01,1.714366431889785547e-01,8.669929567517117852e-02,3.627024244524094665e-01,1.910417851671378231e-01,1.948277471043668163e-01,2.172067075837212091e-01,2.468570483450459041e-01,1.000000000000000444e+00,5.015592085652623849e-02
1.113111504121561818e-02,2.344158830057039011e-01,1.392400628188683043e-01,1.946626213811060990e-01,1.681472586381620171e-01,3.451209135912693959e-01,1.388264561443428025e-01,8.329636939885076696e-02,1.484360206941572335e-01,1.702430929842268792e-01,8.526337442523854171e-02,1.387178148895137353e-01,9.372766246534404433e-02,8.071907617401002932e-02,3.246034402449586853e-01,2.373433752903826022e-01,1.419194923095994376e-01,2.807744533653442343e-01,2.095742999141949614e-01,1.517000558007554623e-01,1.696625671049729611e-01,2.095871721313478375e-01,2.697892455548456248e-01,2.743283399528457789e-01,1.951103839295703635e-02,1.333270518597434451e-01,1.205533946531791717e-01,1.447562577318576293e-01,2.331832798199969803e-01,1.149338620447963311e-01,5.015592085652623849e-02,1.000000000000000222e+00
7.102144020922306067e-02,7.942156258408201996e-02,3.231729318681529628e-02,2.406485223078620034e-02,4.073078634158674993e-02,1.407398508585859173e-02,4.209579597309460325e-02,8.633839952351417268e-03,-7.969721412294505924e-02,-3.528214070860009877e-02,5.702933121805293937e-02,-2.777559503168002680e-04,6.569566994367986856e-02,4.183833967380134328e-02,-4.268596118157949593e-02,4.315872692706351765e-02,-8.846311136706292051e-04,-2.063090882413841712e-02,5.934348776373805923e-02,-6.006610230807932910e-02,-1.301056875250403838e-02,6.498935486693210861e-02,3.092065015235503575e-02,-8.837273209976155564e-02,9.626578414298550546e-04,-1.344676511647325406e-02,-1.107177417221008042e-01,-1.434740519748224641e-02,4.152119250215843826e-03,-9.430077830477362477e-02,3.156374296541421959e-02,-6.409971384944958273e-02
1.224978041763244430e-01,7.165388272572963124e-02,1.085776173881534135e-01,1.054513439075630520e-02,7.633031756446910510e-03,1.072687395667622640e-01,3.987265382278314119e-02,-6.391527776098819558e-02,-9.108912604748517494e-02,4.534034495387905331e-03,-4.076618094464435488e-02,-1.744428520956211454e-02,-3.700033419358367270e-02,1.320468357701452822e-01,1.010086622616399171e-01,6.321780158433844277e-02,3.056026871461084080e-02,1.002050078025354674e-01,2.893017325568339113e-02,3.077078974605322592e-02,7.766567966809809556e-03,-4.195160159003154254e-02,6.021163814739825121e-02,-1.501709517243102719e-02,1.254282315079387478e-01,-4.061715134950166090e-03,-5.402444328079084035e-02,-1.462350284428216851e-02,-2.868059088092058881e-02,3.109959056825511992e-03,-2.601355184816300792e-02,6.501003343611065806e-03
6.209062297367211325e-02,4.448637235411423418e-02,8.070768225474204971e-02,-3.208133555701271622e-02,3.172499087243126764e-02,1.673304733664331134e-03,2.451537675457599874e-01,1.322599508228742421e-02,1.218978933810870996e-01,3.079520903751585201e-02,-8.250430799096108297e-03,-7.473174499074486388e-02,3.653085891399248525e-02,4.053029190951192018e-02,5.669572796968153083e-02,5.818533626048827401e-02,-1.721523231145086902e-02,-2.421727467734386546e-02,2.183999090208245050e-02,9.686696918937645617e-02,2.869930852775620655e-03,2.340938343133966426e-03,6.502065943413390392e-02,1.871955333799310908e-02,-5.170808516933734361e-03,-2.929055054660441304e-02,9.904919534407519155e-02,-1.954086474443657295e-02,7.173589788405429490e-02,6.660982235762148707e-03,-6.440939419141485101e-03,-3.308591362292775950e-02
7.739023411284573495e-02,-9.004181024408894340e-02,-8.053891145789741912e-02,2.044284180462569572e-02,-2.230404860628831809e-02,-5.055447282472281395e-02,-2.695179177304424939e-02,-3.356540252278309572e-02,8.135541969557420067e-03,-5.777081788237169169e-02,-3.869183804757644896e-02,-2.477773482389486817e-02,9.532515697037870217e-03,5.465099426945975447e-02,-6.592995272842509802e-03,-1.458470973933985448e-03,3.302005227027733636e-02,4.460241769261352740e-02,2.467401783557914008e-03,-2.819873675327764020e-02,-9.581137284649973718e-02,-1.283115994688884265e-01,-1.192237075624866943e-02,-1.257756361809067025e-01,3.661155677814287995e-02,-2.295161387641706310e-02,-1.252094058999476400e-01,-8.325031598496862584e-02,-1.202128395174138498e-01,-4.818357441154059312e-02,-5.174671606660829343e-02,-7.342361946946204809e-02
