7.749753847861462486e-02,1.975794775190407582e-01,1.124917400812363438e-01,1.285812861258845141e-01,2.721509862307158745e-01,3.770581736741714929e-01,1.908283805283060852e-01,9.465442424509599995e-02,3.888081455993276370e-01,-4.226698335993782363e-02,1.000000000000000222e+00,3.394559996718604644e-01,2.104465034448152749e-01,1.300911019158019211e-01,1.994392305283435585e-01,3.009882945930977133e-02,2.116737375642860908e-01,1.693895777282765913e-01,1.650651866772007148e-01,1.836045399376873832e-01,2.947189605956965913e-02,1.163424834611396508e-01,1.608076371421665041e-01,1.894730284416884514e-01,1.189025317697494089e-01,3.700887805385322804e-01,2.343299448439430388e-01,1.474212162595603948e-01,7.837359057989604083e-02,1.729552203458043502e-01,1.364511102503070950e-01,1.721251351509258676e-01,1.262763775409483924e-01,1.270007631879176424e-01,2.221235607692189362e-01,1.843249253006983834e-01,1.362699173167546962e-01,8.973314915852419194e-02,1.987583970907643716e-01,5.761869195647756348e-02,2.348922410701250185e-01,1.739831838529164731e-01,3.110350893114421922e-01,4.088672444168532372e-01,2.292059428486354911e-01,1.474575550499208909e-01,1.331791403272850061e-01,2.055739573322153124e-01,1.942684090196069024e-01,1.493242065623377746e-01,3.380568987583958407e-01,3.358464586359308779e-01,1.781574805032322684e-01,1.887237548534821396e-01,2.339207623930716351e-01,2.234655984912698456e-01,3.478829511869475644e-01
1.752553657793224084e-01,2.034232195321642456e-01,1.573488456186841189e-01,1.778190394612506053e-01,1.362190050143811393e-01,4.254243567481411636e-01,1.172508027932231689e-01,8.708013605756542708e-02,3.755416133143536506e-01,1.126143505649435973e-02,3.394559996718604644e-01,1.000000000000000222e+00,3.143444715660810851e-01,8.750361104605733353e-02,1.739494642816904468e-01,1.560265257218960422e-01,1.944498972037371765e-01,7.106147097172248184e-02,1.146738640100797846e-01,2.270711855768954290e-01,-8.135096723909975014e-02,1.308104780293024016e-01,2.796833121304041769e-03,3.046977004810171863e-01,6.898186612766662659e-03,1.374432807654952238e-01,2.136040395888152144e-01,1.903783746322802728e-01,3.036880734276079519e-01,5.128579308257948804e-02,2.511368734778713849e-02,2.697395690733781493e-01,-9.863121506267792313e-03,1.285163472119225103e-01,3.175429286913141191e-01,1.702079515280868205e-01,2.383365182723480857e-01,2.008182565343407111e-01,9.914950740267466922e-02,-3.993555669702398767e-03,5.949314088256529159e-02,4.788652382436798388e-02,5.093148955997975902e-01,3.612887320300182115e-01,2.319361255086535012e-01,1.846434977847959402e-01,1.918708975455199472e-01,2.861164432953254844e-01,3.264088770364863556e-01,1.870466353802452963e-01,4.347948343966034912e-01,4.751755130434491825e-01,1.136632906864497861e-01,1.455593761711422851e-01,2.384881879155544004e-01,2.534011874679814036e-01,3.161389857489258493e-01
2.102095792168179045e-01,3.420969794033185130e-01,4.087705573586498248e-02,1.246795121798597722e-01,1.687446225401887379e-01,1.787440418679960286e-01,1.570520257215713422e-01,1.385877957197215737e-01,2.623686411631127036e-01,5.703706289692286185e-02,2.104465034448152749e-01,3.143444715660810851e-01,1.000000000000000000e+00,1.163640586418193956e-01,2.350930763572535165e-01,1.350091572060656553e-01,1.527490261934578153e-01,1.203422560876614977e-01,2.722521530970337666e-01,2.146964918488616925e-01,2.681130170045079031e-03,1.220404318212120892e-01,1.455316466876057646e-01,2.865813080181091044e-01,2.637920574001608939e-02,1.633276266852030090e-01,2.454650683899690100e-01,1.986803805113416810e-01,4.136525407043897262e-01,1.633878172735379053e-01,6.837931885365788887e-02,2.106523160334847766e-01,8.112680581424233650e-02,1.824671777345288903e-01,1.822208638902869660e-01,1.645485136744755383e-01,2.470138955391949498e-01,6.913695555075707877e-02,1.934787127697369657e-01,-2.874423111653422874e-02,1.681329710677761102e-01,1.498448760088417486e-01,3.891988645187168805e-01,2.417029319002996224e-01,1.637363168482491305e-01,1.020950489081704493e-01,1.898148029079451959e-01,2.437256541915879537e-01,2.261686804874166734e-01,1.605222949895088180e-01,1.958493530883449740e-01,2.884113418590725786e-01,1.492501993074266675e-01,1.645073635075923746e-01,2.959600319124229273e-01,1.502599930363622827e-01,1.513212114339985148e-01
5.106041095180817446e-02,1.918101560872554900e-01,2.401016046690533368e-01,6.751812243505726785e-02,9.003668006101789301e-02,1.270682337650035909e-01,1.829583870613594454e-01,7.274472628157524490e-02,1.116454662943583281e-01,6.878647867672105232e-02,1.300911019158019211e-01,8.750361104605733353e-02,1.163640586418193956e-01,1.000000000000000666e+00,1.391099598765423717e-01,7.199034300416640164e-02,1.441976876857569700e-01,1.729435551185792841e-01,1.061351750684751960e-01,9.438053295788734198e-02,-9.229831606987336234e-03,2.647835968645504412e-01,1.552997804274974247e-01,1.467048759526106139e-01,1.074758617634744146e-01,1.737501369633306647e-01,9.592988575855568301e-02,2.240856956355497809e-01,8.549556227301521871e-02,7.632893529605325189e-02,5.543116946707205700e-02,1.378094224326002204e-01,1.284035822127607696e-02,1.174089064144042960e-01,1.732553812467894083e-01,1.545682466608905570e-01,2.133598945201019559e-01,1.143717316877959078e-01,4.636468897311094017e-02,7.928690162439309963e-02,1.381955038630660604e-01,9.406624272515821950e-02,1.542705032233943063e-01,1.120305032900954512e-01,8.695098476610481353e-02,5.827829830393894961e-02,1.543446041416235981e-01,1.588588446137131349e-01,7.565470194891102396e-02,6.905527923084675557e-02,1.502821452844224359e-01,1.134233956848650637e-01,9.008135546692987161e-02,1.687785743352144818e-01,1.942681707051850948e-01,2.898722623519276453e-01,2.154899860417187618e-01
5.513343000121236764e-02,2.134347707785367587e-01,2.515143770871227091e-01,2.610837347859899515e-01,2.200103677255300927e-01,2.979631090747486555e-01,5.604535840123998636e-01,1.387605971186358644e-01,1.502500543558333845e-01,3.543410741239538808e-02,1.994392305283435585e-01,1.739494642816904468e-01,2.350930763572535165e-01,1.391099598765423717e-01,1.000000000000000444e+00,1.554386175022644534e-01,1.609945905736554495e-01,2.417108890831027312e-01,2.073421426280735724e-01,2.266405206128462579e-01,1.562168519413805190e-01,2.122444613761199916e-01,3.291839832060358129e-01,1.318844364180085382e-01,1.695449404788301195e-01,3.471561651856419628e-01,2.693405299607807835e-01,-3.528157216072316804e-05,7.064569996632637239e-02,3.369743063432525387e-01,1.628812324823120106e-01,1.055608522127374771e-01,2.054121688459144557e-01,1.559250008494489081e-01,1.637498833721900415e-01,2.346116567331326952e-01,2.141056842830635909e-01,1.080876977528382743e-01,2.826526836891947170e-01,9.535685680242844686e-02,2.368157438429111250e-01,2.667140305584888016e-01,1.921132801004561963e-01,3.666891135610699237e-01,2.954561483444335668e-01,1.048002366628678628e-01,3.436105124255288690e-01,7.962261671786677319e-02,2.817775502107061625e-01,5.879909569239381850e-02,1.581182981202012283e-01,2.187081940977990135e-01,3.299927413348686112e-01,2.234030261526340766e-01,7.596623056098922300e-02,1.946736927130525777e-02,7.024757844425175146e-02
1.069919435373666017e-01,1.954049449292055984e-01,5.893482946262233735e-02,3.471606289107873611e-01,1.759860134965576806e-01,1.048067090336739227e-01,1.746403661754650782e-01,2.969011260359764037e-01,8.058116329974474024e-02,1.741551365410011210e-01,3.009882945930977133e-02,1.560265257218960422e-01,1.350091572060656553e-01,7.199034300416640164e-02,1.554386175022644534e-01,1.000000000000000000e+00,1.153925007795891661e-01,1.067185963293495743e-01,3.536165142621697788e-01,2.356908704422178702e-01,2.819438517499922581e-01,1.453714752846907154e-01,1.246687269793339825e-01,1.769133599775701837e-01,5.283748075524149351e-02,1.044172536134706508e-01,2.969579840257527414e-01,7.190819487447749903e-02,1.547753159299488923e-01,9.787147768277672244e-02,3.122094429726183229e-01,1.765641130095839673e-01,2.845709381480796552e-01,2.302148354720651713e-01,1.317673312894660498e-01,1.981708211693570532e-01,1.091820942277980794e-01,3.832486567812013467e-01,1.186720843613245091e-01,8.939814285790921577e-02,2.023403485209422092e-01,1.375211027261400432e-01,1.064038576991948176e-01,1.648198726269093639e-01,1.857440153794575055e-01,2.811660366967754232e-01,3.120708947669187383e-01,1.725354843552222850e-01,1.899169456615534546e-01,6.553637704393489027e-02,1.073706730489439876e-01,8.157168205802348138e-02,1.646430112894463615e-01,1.692787473429960277e-01,9.665750269516573678e-02,1.204834053117851411e-01,1.369124585462388466e-01
1.452447937058361782e-01,1.805478549357281137e-01,2.513756293725635249e-01,1.506491130218599594e-01,1.359215543384311997e-01,2.511045191800573284e-01,1.712819656930325007e-01,2.935335041582799454e-01,1.577661448994344684e-01,1.465961887242550055e-01,2.116737375642860908e-01,1.944498972037371765e-01,1.527490261934578153e-01,1.441976876857569700e-01,1.609945905736554495e-01,1.153925007795891661e-01,1.000000000000000666e+00,1.625443796824556641e-01,1.229221344761394358e-01,8.297382509088246927e-02,-2.797049455667545426e-02,1.104547676814088969e-01,1.237575509028797510e-01,1.532108070556691959e-01,4.877342360775054758e-02,1.908633559358908216e-01,1.463244955565660421e-01,1.679601097420208022e-01,1.663221789719993848e-01,1.468612542272758059e-01,8.972681501187763919e-02,1.274548299761331938e-01,2.114578743808388089e-02,2.416857919720154513e-01,2.888222655818206697e-01,1.337409787901586988e-01,1.483445978520201713e-01,2.530134411730964317e-01,4.635765147808526554e-02,9.552275556806502643e-02,1.157485499319164668e-01,8.172886880868013293e-02,1.848236206804410309e-01,2.365718871848628557e-01,1.522673231781013492e-01,1.313472547174753258e-01,9.650545171620381057e-02,2.355172543881578762e-01,3.082451106183293210e-01,1.703408482881407227e-01,1.978780497812605565e-01,1.468886103622888406e-01,1.392777905270090877e-01,1.238359781739217930e-01,1.703991204340928323e-01,2.585202930534813981e-01,3.394644643789026528e-01
4.504885260513770417e-02,2.805581161670299140e-01,3.438755023073596373e-01,1.432511718911617382e-01,2.579258279001306331e-01,1.267216055359906557e-01,3.530528793071553428e-01,1.887180906864309726e-01,1.868589629867596913e-01,1.295980636219161430e-01,1.693895777282765913e-01,7.106147097172248184e-02,1.203422560876614977e-01,1.729435551185792841e-01,2.417108890831027312e-01,1.067185963293495743e-01,1.625443796824556641e-01,1.000000000000000444e+00,2.524555327958228901e-01,1.686546626596626408e-01,2.066745672419235125e-01,1.881042508429237037e-01,4.089495343540965888e-01,1.691747361297152308e-01,2.688662636555100294e-01,2.547786860723431634e-01,1.745136940627866062e-01,6.017057594485701599e-02,7.913104160802930664e-02,3.331355746327279710e-01,3.015163883470107220e-01,1.236961066186241104e-01,2.459722943780848770e-01,2.518004131582405325e-01,2.214867265550951314e-01,3.885334618012870611e-01,1.654062385269235436e-01,2.120114526883801753e-01,2.367907875936827722e-01,2.552139935254475744e-02,3.609372064548743708e-01,3.406333512409299713e-01,2.009964766214631937e-01,1.908484484488456867e-01,1.275988992393134458e-01,6.697720147466779128e-02,1.605421128227140504e-01,1.477125114126852656e-01,1.311234489538590231e-01,2.396112799909519420e-01,1.400785532720419668e-01,1.232499773376462271e-01,1.864975361165335799e-01,2.575097712297173547e-01,2.211361870180088840e-01,1.736244000680282618e-01,8.024840926429946397e-02
7.785128788532474919e-02,2.593617272184381983e-01,1.021562589116778996e-01,1.764975547409349255e-01,2.022133849999621646e-01,1.016742428138442955e-01,2.937851408678390785e-01,2.202750006063574073e-01,1.171458231464333893e-01,9.159777086811593527e-02,1.650651866772007148e-01,1.146738640100797846e-01,2.722521530970337666e-01,1.061351750684751960e-01,2.073421426280735724e-01,3.536165142621697788e-01,1.229221344761394358e-01,2.524555327958228901e-01,1.000000000000000444e+00,1.806730390109167195e-01,1.565000414961806308e-01,2.079368037928399360e-01,2.165461893096153889e-01,2.046359486659427018e-01,1.734804854735387258e-01,2.300718431144468945e-01,1.656996518543221442e-01,1.242833984801721414e-01,1.192792389204670456e-01,1.124092835296383874e-01,2.368719975623532203e-01,2.052344489003589401e-01,2.656522551730979842e-01,2.308458985805704744e-01,9.251044955184249685e-02,2.796399351378822118e-01,1.621216277736293732e-01,1.811009347735065833e-01,1.502389319276937196e-01,1.000784604412881529e-01,1.993733517582012282e-01,1.700378699359231249e-01,1.930256898344870353e-01,1.430574555746996768e-01,1.244862373846492287e-01,1.458939375215813627e-01,1.958999549890202696e-01,1.856263083892185917e-01,1.374941908546210012e-01,2.214226492946850811e-01,1.634421792724636835e-01,1.163812823746532277e-01,2.845989721264818861e-01,1.064519189149186057e-01,2.223872256509193956e-01,1.067123878551772126e-01,1.593499745375181464e-01
1.941688220106538576e-01,3.291627918969637356e-01,6.905170532984689080e-02,2.723116951650823570e-01,2.368588059057753215e-01,1.488388971592672916e-01,1.311273292233030852e-01,1.344590887035191640e-01,1.340856253299331224e-01,6.396029161180641354e-02,1.836045399376873832e-01,2.270711855768954290e-01,2.146964918488616925e-01,9.438053295788734198e-02,2.266405206128462579e-01,2.356908704422178702e-01,8.297382509088246927e-02,1.686546626596626408e-01,1.806730390109167195e-01,1.000000000000000444e+00,2.107797795131384766e-01,2.225789460964422983e-01,2.552586015236674721e-01,3.108334573452746774e-01,1.727047396709101568e-01,2.344696200459592261e-01,1.786531672066101195e-01,1.921815195557723677e-01,1.250158609006765953e-01,1.912853901509706245e-01,2.582684111520093806e-01,1.575910544391482537e-01,2.036322103798666738e-01,2.086632789676905186e-01,1.588492312219411395e-01,2.502262285672233189e-01,1.676582240059606987e-01,5.647882107150850595e-02,1.830820580458673019e-01,-1.033166412870548286e-02,3.493479148774938370e-01,2.408375733467584545e-01,2.218992902581695126e-01,2.132935499598094531e-01,2.577139845052983658e-01,2.106811923607568859e-01,2.610622894520684412e-01,1.863896633091590982e-01,7.288743275312681291e-02,1.327053271325442374e-01,1.207542034919715790e-01,1.532790797974679653e-01,1.586310374413709423e-01,3.941933667328690327e-01,2.396280488984869617e-01,2.007058582554440695e-01,1.081280905928546643e-01
